CD_CLI;NR_CTR;VR_CTR;DT_CTR;N_PARCELA;VR_PARCELA;CODIGO
5502;5602;46460;13/04/1016;120;387,17;5502
5503;5603;82137;13/04/1016;360;228,16;5503
5504;5604;91439;13/04/1016;360;254,00;5504
5505;5605;70478;13/04/1016;360;195,77;5505
5506;5606;31012;13/04/1016;24;1292,17;5506
5507;5607;75686;13/04/1016;360;210,24;5507
5508;5608;77778;13/04/1016;360;216,05;5508
5509;5609;56053;13/04/1016;240;233,55;5509
5510;5610;67550;13/04/1016;360;187,64;5510
5511;5611;1942;13/04/1016;24;80,92;5511
5512;5612;21443;13/04/1016;36;595,64;5512
5513;5613;70333;13/04/1016;360;195,37;5513
5514;5614;23487;13/04/1016;36;652,42;5514
5515;5615;81867;13/04/1016;360;227,41;5515
5516;5616;68743;13/04/1016;360;190,95;5516
5517;5617;70658;13/04/1016;360;196,27;5517
5518;5618;78645;13/04/1016;360;218,46;5518
5519;5619;38814;13/04/1016;36;1078,17;5519
5520;5620;49301;13/04/1016;120;410,84;5520
5521;5621;1102;13/04/1016;24;45,92;5521
5522;5622;84087;13/04/1016;360;233,58;5522
5523;5623;35146;13/04/1016;36;976,28;5523
5524;5624;42935;13/04/1016;120;357,79;5524
5525;5625;98285;13/04/1016;360;273,01;5525
5526;5626;58619;13/04/1016;240;244,25;5526
5527;5627;57462;13/04/1016;240;239,43;5527
5528;5628;3067;13/04/1016;18;170,39;5528
5529;5629;77008;13/04/1016;360;213,91;5529
5530;5630;91677;13/04/1016;360;254,66;5530
5531;5631;25339;13/04/1016;72;351,93;5531
5532;5632;24880;13/04/1016;72;345,56;5532
5533;5633;75325;13/04/1016;360;209,24;5533
5534;5634;48493;13/04/1016;120;404,11;5534
5535;5635;73311;13/04/1016;360;203,64;5535
5536;5636;23132;13/04/1016;72;321,28;5536
5537;5637;77509;13/04/1016;360;215,30;5537
5538;5638;50603;13/04/1016;240;210,85;5538
5539;5639;68785;13/04/1016;360;191,07;5539
5540;5640;3556;13/04/1016;36;98,78;5540
5541;5641;3723;13/04/1016;36;103,42;5541
5542;5642;66998;13/04/1016;360;186,11;5542
5543;5643;41638;13/04/1016;120;346,98;5543
5544;5644;88381;13/04/1016;360;245,50;5544
5545;5645;95720;13/04/1016;360;265,89;5545
5546;5646;77223;13/04/1016;360;214,51;5546
5547;5647;40479;13/04/1016;72;562,21;5547
5548;5648;16758;13/04/1016;36;465,50;5548
5549;5649;5330;13/04/1016;24;222,08;5549
5550;5650;29643;13/04/1016;60;494,05;5550
5551;5651;62447;13/04/1016;360;173,46;5551
5552;5652;52455;13/04/1016;240;218,56;5552
5553;5653;59396;13/04/1016;360;164,99;5553
5554;5654;52313;13/04/1016;240;217,97;5554
5555;5655;95997;13/04/1016;360;266,66;5555
5556;5656;94952;13/04/1016;360;263,76;5556
5557;5657;17444;13/04/1016;36;484,56;5557
5558;5658;60306;13/04/1016;360;167,52;5558
5559;5659;31717;13/04/1016;36;881,03;5559
5560;5660;77130;13/04/1016;360;214,25;5560
5561;5661;28746;13/04/1016;36;798,50;5561
5562;5662;48197;13/04/1016;120;401,64;5562
5563;5663;56158;13/04/1016;240;233,99;5563
5564;5664;84429;13/04/1016;360;234,53;5564
5565;5665;29609;13/04/1016;36;822,47;5565
5566;5666;39531;13/04/1016;60;658,85;5566
5567;5667;66249;13/04/1016;360;184,03;5567
5568;5668;31714;13/04/1016;36;880,94;5568
5569;5669;94446;13/04/1016;360;262,35;5569
5570;5670;53528;11-mai.-16;120;446,07;5570
5571;5671;39296;11-mai.-16;60;654,93;5571
5572;5672;89865;11-mai.-16;360;249,63;5572
5573;5673;10432;11-mai.-16;72;144,89;5573
5574;5674;15224;11-mai.-16;36;422,89;5574
5575;5675;98560;11-mai.-16;360;273,78;5575
5576;5676;68987;11-mai.-16;360;191,63;5576
5577;5677;46409;11-mai.-16;120;386,74;5577
5578;5678;95932;11-mai.-16;360;266,48;5578
5579;5679;81541;11-mai.-16;360;226,50;5579
5580;5680;63458;11-mai.-16;360;176,27;5580
5581;5681;94135;11-mai.-16;360;261,49;5581
5582;5682;2907;11-mai.-16;18;161,50;5582
5583;5683;94376;11-mai.-16;360;262,16;5583
5584;5684;85731;11-mai.-16;360;238,14;5584
5585;5685;18048;11-mai.-16;72;250,67;5585
5586;5686;79266;11-mai.-16;360;220,18;5586
5587;5687;87440;11-mai.-16;360;242,89;5587
5588;5688;13486;11-mai.-16;36;374,61;5588
5589;5689;19304;11-mai.-16;72;268,11;5589
5590;5690;39422;11-mai.-16;60;657,03;5590
5591;5691;20466;11-mai.-16;72;284,25;5591
5592;5692;44871;11-mai.-16;120;373,93;5592
5593;5693;25294;11-mai.-16;36;702,61;5593
5594;5694;68845;11-mai.-16;360;191,24;5594
5595;5695;21165;11-mai.-16;36;587,92;5595
5596;5696;17686;11-mai.-16;36;491,28;5596
5597;5697;34992;11-mai.-16;72;486,00;5597
5598;5698;75385;11-mai.-16;360;209,40;5598
5599;5699;54316;11-mai.-16;120;452,63;5599
5600;5700;18191;11-mai.-16;60;303,18;5600
5601;5701;375;11-mai.-16;18;20,83;5601
5602;5702;29110;11-mai.-16;36;808,61;5602
5603;5703;66290;11-mai.-16;360;184,14;5603
5604;5704;85088;11-mai.-16;360;236,36;5604
5605;5705;70408;11-mai.-16;360;195,58;5605
5606;5706;3159;11-mai.-16;24;131,63;5606
5607;5707;32620;11-mai.-16;72;453,06;5607
5608;5708;57152;11-mai.-16;240;238,13;5608
5609;5709;88234;11-mai.-16;360;245,09;5609
5610;5710;64150;11-mai.-16;360;178,19;5610
5611;5711;58001;11-mai.-16;240;241,67;5611
5612;5712;24399;11-mai.-16;36;677,75;5612
5613;5713;1832;11-mai.-16;15;122,13;5613
5614;5714;22063;11-mai.-16;48;459,65;5614
5615;5715;60601;11-mai.-16;360;168,34;5615
5616;5716;27913;11-mai.-16;60;465,22;5616
5617;5717;37113;11-mai.-16;48;773,19;5617
5618;5718;48192;11-mai.-16;120;401,60;5618
5619;5719;98721;11-mai.-16;360;274,23;5619
5620;5720;88398;11-mai.-16;360;245,55;5620
5621;5721;57491;11-mai.-16;240;239,55;5621
5622;5722;59705;11-mai.-16;360;165,85;5622
5623;5723;38989;11-mai.-16;36;1083,03;5623
5624;5724;47426;11-mai.-16;120;395,22;5624
5625;5725;42555;11-mai.-16;120;354,63;5625
5626;5726;36323;11-mai.-16;60;605,38;5626
5627;5727;92814;11-mai.-16;360;257,82;5627
5628;5728;92950;11-mai.-16;360;258,19;5628
5629;5729;59907;11-mai.-16;360;166,41;5629
5630;5730;50195;11-mai.-16;240;209,15;5630
5631;5731;54668;11-mai.-16;120;455,57;5631
5632;5732;80885;11-mai.-16;360;224,68;5632
5633;5733;34532;11-mai.-16;48;719,42;5633
5634;5734;94585;11-mai.-16;360;262,74;5634
5635;5735;62059;11-mai.-16;360;172,39;5635
5636;5736;2384;11-mai.-16;12;198,67;5636
5637;5737;74242;11-mai.-16;360;206,23;5637
5638;5738;9362;11-mai.-16;60;156,03;5638
5639;5739;78347;11-mai.-16;360;217,63;5639
5640;5740;40155;11-mai.-16;60;669,25;5640
5641;5741;67766;11-mai.-16;360;188,24;5641
5642;5742;21159;11-mai.-16;60;352,65;5642
5643;5743;36601;11-mai.-16;36;1016,69;5643
5644;5744;54927;11-mai.-16;120;457,73;5644
5645;5745;28824;11-mai.-16;48;600,50;5645
5646;5746;16717;11-mai.-16;36;464,36;5646
5647;5747;82631;11-mai.-16;360;229,53;5647
5648;5748;74674;11-mai.-16;360;207,43;5648
5649;5749;26382;11-mai.-16;48;549,63;5649
5650;5750;50117;11-mai.-16;120;417,64;5650
5651;5751;52244;11-mai.-16;240;217,68;5651
5652;5752;7692;11-mai.-16;72;106,83;5652
5653;5753;13991;11-mai.-16;24;582,96;5653
5654;5754;39418;11-mai.-16;60;656,97;5654
5655;5755;72944;11-mai.-16;360;202,62;5655
5656;5756;12942;11-mai.-16;48;269,63;5656
5657;5757;55452;11-mai.-16;120;462,10;5657
5658;5758;1291;11-mai.-16;24;53,79;5658
5659;5759;47613;11-mai.-16;120;396,78;5659
5660;5760;87962;11-mai.-16;360;244,34;5660
5661;5761;60741;11-mai.-16;360;168,73;5661
5662;5762;59330;11-mai.-16;360;164,81;5662
5663;5763;1983;11-mai.-16;24;82,63;5663
5664;5764;60236;11-mai.-16;360;167,32;5664
5665;5765;3265;11-mai.-16;24;136,04;5665
5666;5766;16207;11-mai.-16;36;450,19;5666
5667;5767;62256;11-mai.-16;360;172,93;5667
5668;5768;81397;11-mai.-16;360;226,10;5668
5669;5769;40055;11-mai.-16;60;667,58;5669
5670;5770;67987;11-mai.-16;360;188,85;5670
5671;5771;99790;11-mai.-16;360;277,19;5671
5672;5772;53409;11-mai.-16;120;445,08;5672
5673;5773;14433;11-mai.-16;36;400,92;5673
5674;5774;46995;11-mai.-16;120;391,63;5674
5675;5775;10319;11-mai.-16;36;286,64;5675
5676;5776;37883;11-mai.-16;36;1052,31;5676
5677;5777;39337;11-mai.-16;60;655,62;5677
5678;5778;14132;11-mai.-16;24;588,83;5678
5679;5779;30918;11-mai.-16;36;858,83;5679
5680;5780;68787;11-mai.-16;360;191,08;5680
5681;5781;84123;11-mai.-16;360;233,68;5681
5682;5782;88793;11-mai.-16;360;246,65;5682
5683;5783;8294;11-mai.-16;24;345,58;5683
5684;5784;22327;11-mai.-16;60;372,12;5684
5685;5785;90706;11-mai.-16;360;251,96;5685
5686;5786;60748;11-mai.-16;360;168,74;5686
5687;5787;70646;11-mai.-16;360;196,24;5687
5688;5788;45739;11-mai.-16;120;381,16;5688
5689;5789;68259;11-mai.-16;360;189,61;5689
5690;5790;46525;11-mai.-16;120;387,71;5690
5691;5791;27392;11-mai.-16;24;1141,33;5691
5692;5792;49038;11-mai.-16;120;408,65;5692
5693;5793;81022;11-mai.-16;360;225,06;5693
5694;5794;7451;11-mai.-16;72;103,49;5694
5695;5795;36941;11-mai.-16;60;615,68;5695
5696;5796;45524;11-mai.-16;120;379,37;5696
5697;5797;60633;11-mai.-16;360;168,43;5697
5698;5798;67144;11-mai.-16;360;186,51;5698
5699;5799;4508;11-mai.-16;24;187,83;5699
5700;5800;16677;11-mai.-16;24;694,88;5700
5701;5801;79188;11-mai.-16;360;219,97;5701
5702;5802;85411;11-mai.-16;360;237,25;5702
5703;5803;90984;11-mai.-16;360;252,73;5703
5704;5804;34613;11-mai.-16;36;961,47;5704
5705;5805;23585;11-mai.-16;48;491,35;5705
5706;5806;37522;11-mai.-16;24;1563,42;5706
5707;5807;64948;11-mai.-16;360;180,41;5707
5708;5808;17108;11-mai.-16;36;475,22;5708
5709;5809;49133;11-mai.-16;120;409,44;5709
5710;5810;57613;11-mai.-16;240;240,05;5710
5711;5811;99899;11-mai.-16;360;277,50;5711
5712;5812;6839;11-mai.-16;36;189,97;5712
5713;5813;37155;11-mai.-16;48;774,06;5713
5714;5814;29161;11-mai.-16;36;810,03;5714
5715;5815;62856;11-mai.-16;360;174,60;5715
5716;5816;36278;11-mai.-16;24;1511,58;5716
5717;5817;22665;11-mai.-16;72;314,79;5717
5718;5818;91578;11-mai.-16;360;254,38;5718
5719;5819;52541;11-mai.-16;240;218,92;5719
5720;5820;72595;11-mai.-16;360;201,65;5720
5721;5821;7031;11-mai.-16;36;195,31;5721
5722;5822;26505;11-mai.-16;60;441,75;5722
5723;5823;96079;11-mai.-16;360;266,89;5723
5724;5824;17652;11-mai.-16;60;294,20;5724
5725;5825;67274;11-mai.-16;360;186,87;5725
5726;5826;30988;11-mai.-16;48;645,58;5726
5727;5827;77803;11-mai.-16;360;216,12;5727
5728;5828;27707;11-mai.-16;48;577,23;5728
5729;5829;11211;11-mai.-16;60;186,85;5729
5730;5830;56022;11-mai.-16;240;233,43;5730
5731;5831;2108;11-mai.-16;24;87,83;5731
5732;5832;15811;08-jun.-16;36;439,19;5732
5733;5833;13692;08-jun.-16;36;380,33;5733
5734;5834;37825;08-jun.-16;36;1050,69;5734
5735;5835;33282;08-jun.-16;60;554,70;5735
5736;5836;41760;08-jun.-16;120;348,00;5736
5737;5837;20238;08-jun.-16;36;562,17;5737
5738;5838;11695;08-jun.-16;36;324,86;5738
5739;5839;11280;08-jun.-16;36;313,33;5739
5740;5840;61231;08-jun.-16;360;170,09;5740
5741;5841;4013;08-jun.-16;36;111,47;5741
5742;5842;45428;08-jun.-16;120;378,57;5742
5743;5843;29446;08-jun.-16;36;817,94;5743
5744;5844;96175;08-jun.-16;360;267,15;5744
5745;5845;29404;08-jun.-16;24;1225,17;5745
5746;5846;14125;08-jun.-16;36;392,36;5746
5747;5847;44200;08-jun.-16;120;368,33;5747
5748;5848;55387;08-jun.-16;120;461,56;5748
5749;5849;36727;08-jun.-16;24;1530,29;5749
5750;5850;23526;08-jun.-16;36;653,50;5750
5751;5851;3333;08-jun.-16;24;138,88;5751
5752;5852;9725;08-jun.-16;36;270,14;5752
5753;5853;32953;08-jun.-16;36;915,36;5753
5754;5854;39289;08-jun.-16;60;654,82;5754
5755;5855;49869;08-jun.-16;120;415,58;5755
5756;5856;22188;08-jun.-16;48;462,25;5756
5757;5857;92140;08-jun.-16;360;255,94;5757
5758;5858;35100;08-jun.-16;72;487,50;5758
5759;5859;40152;08-jun.-16;60;669,20;5759
5760;5860;61645;08-jun.-16;360;171,24;5760
5761;5861;83174;08-jun.-16;360;231,04;5761
5762;5862;469;08-jun.-16;24;19,54;5762
5763;5863;5107;08-jun.-16;36;141,86;5763
5764;5864;84666;08-jun.-16;360;235,18;5764
5765;5865;48469;08-jun.-16;120;403,91;5765
5766;5866;11246;08-jun.-16;36;312,39;5766
5767;5867;72880;08-jun.-16;360;202,44;5767
5768;5868;74474;08-jun.-16;360;206,87;5768
5769;5869;41493;08-jun.-16;120;345,78;5769
5770;5870;49467;08-jun.-16;120;412,23;5770
5771;5871;13984;08-jun.-16;36;388,44;5771
5772;5872;44645;08-jun.-16;120;372,04;5772
5773;5873;38672;08-jun.-16;36;1074,22;5773
5774;5874;27411;08-jun.-16;36;761,42;5774
5775;5875;10721;08-jun.-16;72;148,90;5775
5776;5876;47780;08-jun.-16;120;398,17;5776
5777;5877;64227;08-jun.-16;360;178,41;5777
5778;5878;20970;08-jun.-16;48;436,88;5778
5779;5879;3507;08-jun.-16;36;97,42;5779
5780;5880;10571;08-jun.-16;36;293,64;5780
5781;5881;13530;08-jun.-16;36;375,83;5781
5782;5882;3180;08-jun.-16;24;132,50;5782
5783;5883;41889;08-jun.-16;120;349,08;5783
5784;5884;91644;08-jun.-16;360;254,57;5784
5785;5885;90818;08-jun.-16;360;252,27;5785
5786;5886;74145;08-jun.-16;360;205,96;5786
5787;5887;12467;08-jun.-16;36;346,31;5787
5788;5888;10627;08-jun.-16;72;147,60;5788
5789;5889;97937;08-jun.-16;360;272,05;5789
5790;5890;29363;08-jun.-16;36;815,64;5790
5791;5891;26496;08-jun.-16;72;368,00;5791
5792;5892;2254;08-jun.-16;18;125,22;5792
5793;5893;24795;08-jun.-16;36;688,75;5793
5794;5894;59459;08-jun.-16;360;165,16;5794
5795;5895;28263;08-jun.-16;36;785,08;5795
5796;5896;79380;08-jun.-16;360;220,50;5796
5797;5897;90948;08-jun.-16;360;252,63;5797
5798;5898;27605;08-jun.-16;48;575,10;5798
5799;5899;59615;08-jun.-16;360;165,60;5799
5800;5900;15921;08-jun.-16;36;442,25;5800
5801;5901;60061;08-jun.-16;360;166,84;5801
5802;5902;54936;08-jun.-16;120;457,80;5802
5803;5903;8558;08-jun.-16;80;106,98;5803
5804;5904;23068;08-jun.-16;60;384,47;5804
5805;5905;3004;08-jun.-16;18;166,89;5805
5806;5906;14854;08-jun.-16;36;412,61;5806
5807;5907;28977;08-jun.-16;24;1207,38;5807
5808;5908;19625;08-jun.-16;36;545,14;5808
5809;5909;39434;08-jun.-16;60;657,23;5809
5810;5910;81175;08-jun.-16;360;225,49;5810
5811;5911;48515;08-jun.-16;120;404,29;5811
5812;5912;8892;08-jun.-16;96;92,63;5812
5813;5913;42816;08-jun.-16;120;356,80;5813
5814;5914;72001;08-jun.-16;360;200,00;5814
5815;5915;55147;08-jun.-16;120;459,56;5815
5816;5916;52565;08-jun.-16;240;219,02;5816
5817;5917;77389;08-jun.-16;360;214,97;5817
5818;5918;87138;08-jun.-16;360;242,05;5818
5819;5919;72466;08-jun.-16;360;201,29;5819
5820;5920;91843;08-jun.-16;360;255,12;5820
5821;5921;62039;08-jun.-16;360;172,33;5821
5822;5922;4372;08-jun.-16;36;121,44;5822
5823;5923;23206;08-jun.-16;36;644,61;5823
5824;5924;44189;05-jul.-16;120;368,24;5824
5825;5925;2482;05-jul.-16;12;206,83;5825
5826;5926;29739;05-jul.-16;48;619,56;5826
5827;5927;85621;05-jul.-16;360;237,84;5827
5828;5928;89862;05-jul.-16;360;249,62;5828
5829;5929;74230;05-jul.-16;360;206,19;5829
5830;5930;30570;05-jul.-16;36;849,17;5830
5831;5931;49487;05-jul.-16;120;412,39;5831
5832;5932;44287;05-jul.-16;120;369,06;5832
5833;5933;90037;05-jul.-16;360;250,10;5833
5834;5934;12524;05-jul.-16;36;347,89;5834
5835;5935;41333;05-jul.-16;120;344,44;5835
5836;5936;37675;05-jul.-16;36;1046,53;5836
5837;5937;10765;05-jul.-16;60;179,42;5837
5838;5938;93790;05-jul.-16;360;260,53;5838
5839;5939;65145;05-jul.-16;360;180,96;5839
5840;5940;95713;05-jul.-16;360;265,87;5840
5841;5941;63045;05-jul.-16;360;175,13;5841
5842;5942;18026;05-jul.-16;24;751,08;5842
5843;5943;63486;05-jul.-16;360;176,35;5843
5844;5944;76804;05-jul.-16;360;213,34;5844
5845;5945;69452;05-jul.-16;360;192,92;5845
5846;5946;66795;05-jul.-16;360;185,54;5846
5847;5947;89910;05-jul.-16;360;249,75;5847
5848;5948;45516;05-jul.-16;120;379,30;5848
5849;5949;42209;05-jul.-16;120;351,74;5849
5850;5950;42452;05-jul.-16;120;353,77;5850
5851;5951;61809;05-jul.-16;360;171,69;5851
5852;5952;86316;05-jul.-16;360;239,77;5852
5853;5953;21575;05-jul.-16;60;359,58;5853
5854;5954;5947;05-jul.-16;42;141,60;5854
5855;5955;18086;05-jul.-16;36;502,39;5855
5856;5956;53748;05-jul.-16;120;447,90;5856
5857;5957;26814;05-jul.-16;60;446,90;5857
5858;5958;29498;05-jul.-16;36;819,39;5858
5859;5959;79063;05-jul.-16;360;219,62;5859
5860;5960;27717;05-jul.-16;36;769,92;5860
5861;5961;13377;05-jul.-16;36;371,58;5861
5862;5962;67155;05-jul.-16;360;186,54;5862
5863;5963;5295;05-jul.-16;72;73,54;5863
5864;5964;82936;05-jul.-16;360;230,38;5864
5865;5965;70114;05-jul.-16;360;194,76;5865
5866;5966;30447;05-jul.-16;36;845,75;5866
5867;5967;5217;05-jul.-16;72;72,46;5867
5868;5968;4199;05-jul.-16;36;116,64;5868
5869;5969;96571;05-jul.-16;360;268,25;5869
5870;5970;12914;05-jul.-16;48;269,04;5870
5871;5971;11206;05-jul.-16;48;233,46;5871
5872;5972;95190;05-jul.-16;360;264,42;5872
5873;5973;37837;05-jul.-16;36;1051,03;5873
5874;5974;27721;05-jul.-16;72;385,01;5874
5875;5975;30691;05-jul.-16;36;852,53;5875
5876;5976;65116;05-jul.-16;360;180,88;5876
5877;5977;49350;05-jul.-16;120;411,25;5877
5878;5978;46757;05-jul.-16;120;389,64;5878
5879;5979;44644;05-jul.-16;120;372,03;5879
5880;5980;1550;05-jul.-16;15;103,33;5880
5881;5981;54782;05-jul.-16;120;456,52;5881
5882;5982;46383;05-jul.-16;120;386,53;5882
5883;5983;48162;05-jul.-16;120;401,35;5883
5884;5984;85893;05-jul.-16;360;238,59;5884
5885;5985;59828;05-jul.-16;360;166,19;5885
5886;5986;59091;05-jul.-16;240;246,21;5886
5887;5987;64870;05-jul.-16;360;180,19;5887
5888;5988;8456;05-jul.-16;60;140,93;5888
5889;5989;78670;05-jul.-16;360;218,53;5889
5890;5990;19309;05-jul.-16;48;402,27;5890
5891;5991;90716;05-jul.-16;360;251,99;5891
5892;5992;52831;05-jul.-16;240;220,13;5892
5893;5993;16398;05-jul.-16;48;341,63;5893
5894;5994;94112;05-jul.-16;360;261,42;5894
5895;5995;28981;05-jul.-16;72;402,51;5895
5896;5996;75202;05-jul.-16;360;208,89;5896
5897;5997;27060;05-jul.-16;36;751,67;5897
5898;5998;43165;05-jul.-16;120;359,71;5898
5899;5999;71567;05-jul.-16;360;198,80;5899
5900;6000;19655;05-jul.-16;24;818,96;5900
5901;6001;27566;05-jul.-16;36;765,72;5901
5902;6002;2131;05-jul.-16;18;118,39;5902
5903;6003;32729;05-jul.-16;24;1363,71;5903
5904;6004;94546;05-jul.-16;360;262,63;5904
5905;6005;45865;05-jul.-16;120;382,21;5905
5906;6006;20461;05-jul.-16;36;568,36;5906
5907;6007;97681;05-jul.-16;360;271,34;5907
5908;6008;76348;05-jul.-16;360;212,08;5908
5909;6009;72281;05-jul.-16;360;200,78;5909
5910;6010;74523;05-jul.-16;360;207,01;5910
5911;6011;65823;05-jul.-16;360;182,84;5911
5912;6012;84427;05-jul.-16;360;234,52;5912
5913;6013;71011;05-jul.-16;360;197,25;5913
5914;6014;67506;05-jul.-16;360;187,52;5914
5915;6015;56351;05-jul.-16;240;234,80;5915
5916;6016;73675;05-jul.-16;360;204,65;5916
5917;6017;65309;05-jul.-16;360;181,41;5917
5918;6018;75755;05-jul.-16;360;210,43;5918
5919;6019;85494;05-jul.-16;360;237,48;5919
5920;6020;9139;05-jul.-16;60;152,32;5920
5921;6021;83857;05-jul.-16;360;232,94;5921
5922;6022;67642;05-jul.-16;360;187,89;5922
5923;6023;2294;05-jul.-16;18;127,44;5923
5924;6024;95319;05-jul.-16;360;264,78;5924
5925;6025;14451;05-jul.-16;60;240,85;5925
5926;6026;75238;05-jul.-16;360;208,99;5926
5927;6027;19568;05-jul.-16;24;815,33;5927
5928;6028;72558;05-jul.-16;360;201,55;5928
5929;6029;86958;05-jul.-16;360;241,55;5929
5930;6030;32859;05-jul.-16;24;1369,13;5930
5931;6031;26926;05-jul.-16;48;560,96;5931
5932;6032;26927;05-jul.-16;36;747,97;5932
5933;6033;81741;05-jul.-16;360;227,06;5933
5934;6034;89675;05-jul.-16;360;249,10;5934
5935;6035;72684;05-jul.-16;360;201,90;5935
5936;6036;98296;05-jul.-16;360;273,04;5936
5937;6037;27815;05-jul.-16;36;772,64;5937
5938;6038;38081;05-jul.-16;48;793,35;5938
5939;6039;9929;05-jul.-16;36;275,81;5939
5940;6040;4085;05-jul.-16;36;113,47;5940
5941;6041;3243;05-jul.-16;24;135,13;5941
5942;6042;4055;05-jul.-16;36;112,64;5942
5943;6043;38689;05-jul.-16;24;1612,04;5943
5944;6044;12792;05-jul.-16;36;355,33;5944
5945;6045;16378;05-jul.-16;72;227,47;5945
5946;6046;68657;05-jul.-16;360;190,71;5946
5947;6047;51586;05-jul.-16;240;214,94;5947
5948;6048;34941;05-jul.-16;48;727,94;5948
5949;6049;97667;05-jul.-16;360;271,30;5949
5950;6050;564;05-jul.-16;24;23,50;5950
5951;6051;23131;05-jul.-16;24;963,79;5951
5952;6052;26895;05-jul.-16;48;560,31;5952
5953;6053;64499;05-jul.-16;360;179,16;5953
5954;6054;80157;05-jul.-16;360;222,66;5954
5955;6055;97777;05-jul.-16;360;271,60;5955
5956;6056;97909;05-jul.-16;360;271,97;5956
5957;6057;62965;05-jul.-16;360;174,90;5957
5958;6058;23233;05-jul.-16;36;645,36;5958
5959;6059;77978;05-jul.-16;360;216,61;5959
5960;6060;27002;05-jul.-16;24;1125,08;5960
5961;6061;80778;05-jul.-16;360;224,38;5961
5962;6062;37062;05-jul.-16;36;1029,50;5962
5963;6063;90644;05-jul.-16;360;251,79;5963
5964;6064;65393;05-jul.-16;360;181,65;5964
5965;6065;96020;05-jul.-16;360;266,72;5965
5966;6066;58664;05-jul.-16;240;244,43;5966
5967;6067;64220;05-jul.-16;360;178,39;5967
5968;6068;69498;05-jul.-16;360;193,05;5968
5969;6069;49937;05-jul.-16;120;416,14;5969
5970;6070;2848;05-jul.-16;18;158,22;5970
5971;6071;33598;23-ago.-16;48;699,96;5971
5972;6072;48435;23-ago.-16;120;403,63;5972
5973;6073;2423;23-ago.-16;12;201,92;5973
5974;6074;97619;23-ago.-16;360;271,16;5974
5975;6075;7095;23-ago.-16;36;197,08;5975
5976;6076;74159;23-ago.-16;360;206,00;5976
5977;6077;19981;23-ago.-16;36;555,03;5977
5978;6078;19938;23-ago.-16;72;276,92;5978
5979;6079;82625;23-ago.-16;360;229,51;5979
5980;6080;98638;23-ago.-16;360;273,99;5980
5981;6081;50690;23-ago.-16;240;211,21;5981
5982;6082;97497;23-ago.-16;360;270,83;5982
5983;6083;42563;23-ago.-16;120;354,69;5983
5984;6084;43330;23-ago.-16;120;361,08;5984
5985;6085;16652;23-ago.-16;36;462,56;5985
5986;6086;39914;23-ago.-16;60;665,23;5986
5987;6087;46337;23-ago.-16;120;386,14;5987
5988;6088;46215;23-ago.-16;120;385,13;5988
5989;6089;59419;23-ago.-16;360;165,05;5989
5990;6090;28563;23-ago.-16;36;793,42;5990
5991;6091;97583;23-ago.-16;360;271,06;5991
5992;6092;42629;23-ago.-16;120;355,24;5992
5993;6093;8419;23-ago.-16;60;140,32;5993
5994;6094;84401;23-ago.-16;360;234,45;5994
5995;6095;92879;23-ago.-16;360;258,00;5995
5996;6096;50099;23-ago.-16;120;417,49;5996
5997;6097;36078;23-ago.-16;48;751,63;5997
5998;6098;60504;23-ago.-16;360;168,07;5998
5999;6099;10428;23-ago.-16;48;217,25;5999
6000;6100;22539;23-ago.-16;36;626,08;6000
6001;6101;818;23-ago.-16;15;54,53;6001
6002;6102;80998;23-ago.-16;360;224,99;6002
6003;6103;10851;23-ago.-16;60;180,85;6003
6004;6104;79151;23-ago.-16;360;219,86;6004
6005;6105;95003;23-ago.-16;360;263,90;6005
6006;6106;11738;23-ago.-16;36;326,06;6006
6007;6107;23714;23-ago.-16;36;658,72;6007
6008;6108;21325;23-ago.-16;48;444,27;6008
6009;6109;73373;23-ago.-16;360;203,81;6009
6010;6110;75591;23-ago.-16;360;209,98;6010
6011;6111;19800;23-ago.-16;36;550,00;6011
6012;6112;27609;23-ago.-16;72;383,46;6012
6013;6113;9936;23-ago.-16;36;276,00;6013
6014;6114;51122;23-ago.-16;240;213,01;6014
6015;6115;44529;23-ago.-16;120;371,08;6015
6016;6116;92047;23-ago.-16;360;255,69;6016
6017;6117;99475;23-ago.-16;360;276,32;6017
6018;6118;37595;23-ago.-16;24;1566,46;6018
6019;6119;96031;23-ago.-16;360;266,75;6019
6020;6120;30724;23-ago.-16;72;426,72;6020
6021;6121;44871;23-ago.-16;120;373,93;6021
6022;6122;83622;23-ago.-16;360;232,28;6022
6023;6123;95931;23-ago.-16;360;266,48;6023
6024;6124;99819;23-ago.-16;360;277,28;6024
6025;6125;10375;23-ago.-16;72;144,10;6025
6026;6126;35558;23-ago.-16;36;987,72;6026
6027;6127;1101;23-ago.-16;24;45,88;6027
6028;6128;85154;23-ago.-16;360;236,54;6028
6029;6129;50682;23-ago.-16;240;211,18;6029
6030;6130;30503;23-ago.-16;48;635,48;6030
6031;6131;9638;23-ago.-16;48;200,79;6031
6032;6132;39960;23-ago.-16;60;666,00;6032
6033;6133;95297;23-ago.-16;360;264,71;6033
6034;6134;19141;23-ago.-16;48;398,77;6034
6035;6135;93703;23-ago.-16;360;260,29;6035
6036;6136;82364;23-ago.-16;360;228,79;6036
6037;6137;91429;23-ago.-16;360;253,97;6037
6038;6138;6860;23-ago.-16;36;190,56;6038
6039;6139;70635;23-ago.-16;360;196,21;6039
